MDC_TIME_PD_INSP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_TIME_PD_PCA_DOSE_LIMIT,MDC_DIM_HR,h
MDC_TIME_PD_PROG,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
MDC_TIME_PD_PUPIL_REACT_LEFT,MDC_DIM_SEC,s
MDC_TIME_PD_PUPIL_REACT_RIGHT,MDC_DIM_SEC,s
MDC_TIME_PD_REMAIN,MDC_DIM_MIN,min
MDC_TIME_PD_REMAIN_CONTAINER,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
MDC_TIME_PD_VENT_L_AORT_EJCT,MDC_DIM_MILLI_SEC,ms
MDC_TIME_PD_VENT_L_AORT_PRE_EJCT,MDC_DIM_MILLI_SEC,ms
MDC_TIME_PD_VENT_L_AORT_VALV,MDC_DIM_MILLI_SEC,ms
MDC_TTHOR_HEART_RATE,MDC_DIM_BEAT_PER_MIN,/min,1/min,{beat}/min,{beats}/min
MDC_TTHOR_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VELOCITY_INDEX,MDC_DIM_PER_KILO_SEC,/(1000.s)
MDC_VENT_CO2_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_CONC_AWAY_O2_DELTA,MDC_DIM_PERCENT,%,MDC_DIM_VOL_PERCENT,%{vol},MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_CONC_SUBST_DELTA,MDC_DIM_PERCENT,%,MDC_DIM_VOL_PERCENT,%{vol},MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_FLOW,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_BIAS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_BIAS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_CONTINUOUS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_CONTINUOUS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_EXP_MAX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_INSP_MAX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_INSP_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_FLOW_NEBULIZER,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_RATIO_PERF_ALV_INDEX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_FLOW_THRESH_END_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_THRESH_END_INSP_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_FLOW_THRESH_END_INSP_PERCENT_SETTING,MDC_DIM_PERCENT,%
MDC_VENT_FLOW_THRESH_END_INSP_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_TRIG_SENS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_FLOW_TRIG_SENS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_MODE,MDC_DIM_DIMLESS,{unitless},1
MDC_VENT_PRESS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_BACKUP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_BACKUP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_BASELINE,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_BASELINE_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_BACKUP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_BACKUP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_LIMIT_PMIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_LIMIT_PMIN_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_SUPP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_DELTA_SUPP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_END_EXP_POS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_END_EXP_POS_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_EXP_PLOW,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_EXP_PLOW_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_INSP_PHIGH,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_INSP_PHIGH_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_PMAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_PMAX_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_PMIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_PMIN_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_RELIEF,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_RELIEF_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_LIMIT_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_MAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_MEAN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_MIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_RISETIME_CTLD,MDC_DIM_MILLI_SEC,ms
MDC_VENT_PRESS_AWAY_RISETIME_CTLD_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_PRESS_AWAY_RISETIME_CTLD_PERCENT_SETTING,MDC_DIM_PERCENT,%
MDC_VENT_PRESS_AWAY_RISETIME_CTLD_SETTING,MDC_DIM_MILLI_SEC,ms
MDC_VENT_PRESS_AWAY_RISETIME_SUPP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_PRESS_AWAY_RISETIME_SUPP_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_PRESS_AWAY_RISETIME_SUPP_PERCENT_SETTING,MDC_DIM_PERCENT,%
MDC_VENT_PRESS_AWAY_RISETIME_SUPP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_PRESS_AWAY_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_SUPP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_AWAY_SUPP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_MAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_MIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_OCCL,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_OCCL_NIF,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_OCCL_P100MS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_RESP_PLAT,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_PRESS_TRIG_SENS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_PRESS_TRIG_SENS_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
MDC_VENT_RESP_BACKUP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BACKUP_RATE_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_AZC_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_A_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_C_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_PSAZC_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_PSAZ_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_PS_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_P_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_S_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_BTSD_Z_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_RATE_AVG_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_RATE_MEAN_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_RATE_MIN_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_RATE_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_RESP_TARGET_AUTO_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_SIGH_MULT_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_SIGH_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
MDC_VENT_TIME_PD_EXP_HOLD,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_EXP_HOLD_SETTING,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_EXP_PAUSE,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_EXP_TLOW,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_EXP_TLOW_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_BACKUP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_BACKUP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_HOLD,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_HOLD_SETTING,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_MAX_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_PAUSE,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_PAUSE_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_TIME_PD_INSP_PAUSE_PERCENT_SETTING,MDC_DIM_PERCENT,%
MDC_VENT_TIME_PD_INSP_PAUSE_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_TIME_PD_INSP_PERCENT_SETTING,MDC_DIM_PERCENT,%
MDC_VENT_TIME_PD_INSP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_THIGH,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_INSP_THIGH_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_PPV,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_SUPP_MAX,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TIME_PD_SUPP_MAX_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
MDC_VENT_TUBE_COMPENSATION_LEVEL,MDC_DIM_PERCENT,%
MDC_VENT_TUBE_SIZE,MDC_DIM_MILLI_M,mm
MDC_VENT_VOL_AWAY_DEADSP,MDC_DIM_MILLI_L,mL
MDC_VENT_VOL_AWAY_DEADSP_REL,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
MDC_VENT_VOL_LEAK,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_PERCENT,%,MDC_DIM_L_PER_MIN,L/min
MDC_VENT_VOL_LEAK_PERCENT,MDC_DIM_PERCENT,%
MDC_VENT_VOL_LUNG_ALV,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_LUNG_TRAPD,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_MINUTE,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_AWAY,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_AWAY_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_AWAY_MAND,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_AWAY_MAND_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_AWAY_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_MINUTE_LUNG_ALV,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VENT_VOL_TIDAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_BACKUP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_BACKUP_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_INSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_INSP_MIN_SETTING,MDC_DIM_MILLI_L,mL
MDC_VENT_VOL_TIDAL_INSP_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VENT_VOL_TIDAL_TARGET_AUTO,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_DEADSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_EXP_FORCED_1S,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_EXP_FORCED_EXP_6S,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_CO2_EXP,MDC_DIM_MILLI_L,mL
MDC_VOL_AWAY_TIDAL_CO2_INSP,MDC_DIM_MILLI_L,mL
MDC_VOL_AWAY_TIDAL_EXP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_EXP_BTSD_AZC,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_EXP_BTSD_PS,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_EXP_BTSD_PSAZC,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_EXP_BTSD_PSAZC_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
MDC_VOL_AWAY_TIDAL_EXP_BTSD_PS_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
MDC_VOL_AWAY_TIDAL_EXP_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
MDC_VOL_AWAY_TIDAL_INSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_AWAY_TIDAL_O2_EXP,MDC_DIM_MILLI_L,mL
MDC_VOL_AWAY_TIDAL_O2_INSP,MDC_DIM_MILLI_L,mL
MDC_VOL_AWAY_TIDAL_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
MDC_VOL_AWAY_TIDAL_PER_IBW_SETTING,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
MDC_VOL_BLD_STROKE,MDC_DIM_MILLI_L,mL,MDC_DIM_MILLI_L_PER_BEAT,mL/{beat}
