152416,MDC_VENT_TIME_PD_PPV,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152621,MDC_VENT_TIME_PD_SUPP_MAX,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
16929837,MDC_VENT_TIME_PD_SUPP_MAX_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
153300,MDC_VENT_TUBE_COMPENSATION_LEVEL,MDC_DIM_PERCENT,%
153308,MDC_VENT_TUBE_SIZE,MDC_DIM_MILLI_M,mm
151984,MDC_VENT_VOL_AWAY_DEADSP,MDC_DIM_MILLI_L,mL
151988,MDC_VENT_VOL_AWAY_DEADSP_REL,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
152432,MDC_VENT_VOL_LEAK,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_PERCENT,%,MDC_DIM_L_PER_MIN,L/min
153224,MDC_VENT_VOL_LEAK_PERCENT,MDC_DIM_PERCENT,%
152436,MDC_VENT_VOL_LUNG_ALV,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
151992,MDC_VENT_VOL_LUNG_TRAPD,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
151996,MDC_VENT_VOL_MINUTE,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152008,MDC_VENT_VOL_MINUTE_AWAY,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152016,MDC_VENT_VOL_MINUTE_AWAY_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152012,MDC_VENT_VOL_MINUTE_AWAY_MAND,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
16929228,MDC_VENT_VOL_MINUTE_AWAY_MAND_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
16929224,MDC_VENT_VOL_MINUTE_AWAY_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152000,MDC_VENT_VOL_MINUTE_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152004,MDC_VENT_VOL_MINUTE_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
153240,MDC_VENT_VOL_MINUTE_LUNG_ALV,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
151980,MDC_VENT_VOL_TIDAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153216,MDC_VENT_VOL_TIDAL_BACKUP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
16930432,MDC_VENT_VOL_TIDAL_BACKUP_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153220,MDC_VENT_VOL_TIDAL_INSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
16930438,MDC_VENT_VOL_TIDAL_INSP_MIN_SETTING,MDC_DIM_MILLI_L,mL
16930436,MDC_VENT_VOL_TIDAL_INSP_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
16929196,MDC_VENT_VOL_TIDAL_SETTING,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153212,MDC_VENT_VOL_TIDAL_TARGET_AUTO,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152708,MDC_VOL_AWAY,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
151872,MDC_VOL_AWAY_DEADSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152586,MDC_VOL_AWAY_EXP_FORCED_1S,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152587,MDC_VOL_AWAY_EXP_FORCED_EXP_6S,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
151868,MDC_VOL_AWAY_TIDAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153324,MDC_VOL_AWAY_TIDAL_CO2_EXP,MDC_DIM_MILLI_L,mL
153328,MDC_VOL_AWAY_TIDAL_CO2_INSP,MDC_DIM_MILLI_L,mL
152664,MDC_VOL_AWAY_TIDAL_EXP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152680,MDC_VOL_AWAY_TIDAL_EXP_BTSD_AZC,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152676,MDC_VOL_AWAY_TIDAL_EXP_BTSD_PS,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152672,MDC_VOL_AWAY_TIDAL_EXP_BTSD_PSAZC,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152668,MDC_VOL_AWAY_TIDAL_EXP_BTSD_PSAZC_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
152684,MDC_VOL_AWAY_TIDAL_EXP_BTSD_PS_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
152668,MDC_VOL_AWAY_TIDAL_EXP_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
152660,MDC_VOL_AWAY_TIDAL_INSP,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153332,MDC_VOL_AWAY_TIDAL_O2_EXP,MDC_DIM_MILLI_L,mL
153336,MDC_VOL_AWAY_TIDAL_O2_INSP,MDC_DIM_MILLI_L,mL
153208,MDC_VOL_AWAY_TIDAL_PER_IBW,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
16930604,MDC_VOL_AWAY_TIDAL_PER_IBW_SETTING,MDC_DIM_MILLI_L_PER_KG,mL/kg,MDC_DIM_L_PER_KG,L/kg
150404,MDC_VOL_BLD_STROKE,MDC_DIM_MILLI_L,mL,MDC_DIM_MILLI_L_PER_BEAT,mL/{beat}
150636,MDC_VOL_BLD_STROKE_INDEX,MDC_DIM_MILLI_L_PER_M_SQ,mL/m2
152880,MDC_VOL_DELIV_AIR_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152884,MDC_VOL_DELIV_AIR_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153032,MDC_VOL_DELIV_CO2_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153036,MDC_VOL_DELIV_CO2_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152896,MDC_VOL_DELIV_DESFL_CASE,MDC_DIM_MILLI_L,mL
152900,MDC_VOL_DELIV_DESFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
152904,MDC_VOL_DELIV_DESFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
152908,MDC_VOL_DELIV_DESFL_TOTAL,MDC_DIM_MILLI_L,mL
152912,MDC_VOL_DELIV_ENFL_CASE,MDC_DIM_MILLI_L,mL
152916,MDC_VOL_DELIV_ENFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
152920,MDC_VOL_DELIV_ENFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
152924,MDC_VOL_DELIV_ENFL_TOTAL,MDC_DIM_MILLI_L,mL
152928,MDC_VOL_DELIV_HALOTH_CASE,MDC_DIM_MILLI_L,mL
152932,MDC_VOL_DELIV_HALOTH_LIQUID_CASE,MDC_DIM_MILLI_L,mL
152936,MDC_VOL_DELIV_HALOTH_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
152940,MDC_VOL_DELIV_HALOTH_TOTAL,MDC_DIM_MILLI_L,mL
153068,MDC_VOL_DELIV_HE_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153072,MDC_VOL_DELIV_HE_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152944,MDC_VOL_DELIV_ISOFL_CASE,MDC_DIM_MILLI_L,mL
152948,MDC_VOL_DELIV_ISOFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
152952,MDC_VOL_DELIV_ISOFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
152956,MDC_VOL_DELIV_ISOFL_TOTAL,MDC_DIM_MILLI_L,mL
152960,MDC_VOL_DELIV_N2O_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152964,MDC_VOL_DELIV_N2O_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153124,MDC_VOL_DELIV_NO_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153128,MDC_VOL_DELIV_NO_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153148,MDC_VOL_DELIV_O2_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153152,MDC_VOL_DELIV_O2_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
152976,MDC_VOL_DELIV_SEVOFL_CASE,MDC_DIM_MILLI_L,mL
152980,MDC_VOL_DELIV_SEVOFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
152984,MDC_VOL_DELIV_SEVOFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
152988,MDC_VOL_DELIV_SEVOFL_TOTAL,MDC_DIM_MILLI_L,mL
153200,MDC_VOL_DELIV_XE_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
153204,MDC_VOL_DELIV_XE_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
157994,MDC_VOL_FLUID_CONTAINER_START,MDC_DIM_MILLI_L,mL
157864,MDC_VOL_FLUID_DELIV,MDC_DIM_MILLI_L,mL
157992,MDC_VOL_FLUID_DELIV_SEGMENT,MDC_DIM_MILLI_L,mL
157993,MDC_VOL_FLUID_DELIV_TOTAL,MDC_DIM_MILLI_L,mL
157888,MDC_VOL_FLUID_DELIV_TOTAL_SET,MDC_DIM_MILLI_L,mL
157884,MDC_VOL_FLUID_TBI,MDC_DIM_MILLI_L,mL
157872,MDC_VOL_FLUID_TBI_REMAIN,MDC_DIM_MILLI_L,mL
151876,MDC_VOL_GAS_INSP_SINCE_START,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
151880,MDC_VOL_MINUTE_AWAY,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min,MDC_DIM_L_PER_SEC,L/s
151884,MDC_VOL_MINUTE_AWAY_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
152700,MDC_VOL_MINUTE_AWAY_EXP_BTSD_AZC,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
152696,MDC_VOL_MINUTE_AWAY_EXP_BTSD_PS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152692,MDC_VOL_MINUTE_AWAY_EXP_BTSD_PSAZC,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152688,MDC_VOL_MINUTE_AWAY_EXP_BTSD_PSAZC_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
152704,MDC_VOL_MINUTE_AWAY_EXP_BTSD_PS_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
152688,MDC_VOL_MINUTE_AWAY_EXP_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
16930448,MDC_VOL_MINUTE_AWAY_IBW_PCTOF_REF_SETTING,MDC_DIM_PERCENT,%
153228,MDC_VOL_MINUTE_AWAY_IBW_REF,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
153236,MDC_VOL_MINUTE_AWAY_IBW_TARGET,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
151888,MDC_VOL_MINUTE_AWAY_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
157995,MDC_VOL_REMAIN_CONTAINER,MDC_DIM_MILLI_L,mL
157984,MDC_VOL_SYRINGE_ACTUAL,MDC_DIM_MILLI_L,mL
157744,MDC_VOL_URINE_COL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
150528,MDC_VOL_VENT_L_END_DIA,MDC_DIM_MILLI_L,mL
150532,MDC_VOL_VENT_L_END_SYS,MDC_DIM_MILLI_L,mL
150416,MDC_WK_CARD_LEFT,MDC_DIM_G_FORCE_M,gf.m
150420,MDC_WK_CARD_RIGHT,MDC_DIM_G_FORCE_M,gf.m
150428,MDC_WK_LV_STROKE,MDC_DIM_G_FORCE_M,gf.m
149764,MDC_WK_LV_STROKE_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_M_SQ,kgf.m/m2,MDC_DIM_G_FORCE_M_PER_M_SQ,gf.m/m2
150640,MDC_WK_LV_WORK_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_MIN_PER_M2,kgf.m/min/m2,MDC_DIM_G_FORCE_M_PER_MIN_PER_M2,gf.m/min/m2
150644,MDC_WK_RV_STROKE_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_M_SQ,kgf.m/m2,MDC_DIM_G_FORCE_M_PER_M_SQ,gf.m/m2
153292,MDC_WORK_OF_BREATHING_IMPOSED,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
153276,MDC_WORK_OF_BREATHING_PATIENT,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
153284,MDC_WORK_OF_BREATHING_PATIENT_ELASTIC,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
153280,MDC_WORK_OF_BREATHING_PATIENT_RESISTIVE,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
153288,MDC_WORK_OF_BREATHING_VENTILATOR,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
